Start time: 2011-4-1 16:02:07
Channels:1
Time [ms],Y1 label
26782,171.000,0.000
26783,171.000,0.000
26784,172.000,0.000
26785,173.000,0.000
26786,173.000,0.000
26787,172.000,0.000
26788,171.000,0.000
26789,171.000,0.000
26790,171.000,0.000
26791,170.000,0.000
26792,172.000,0.000
26793,172.000,0.000
26794,173.000,0.000
26795,172.000,0.000
26796,172.000,0.000
26797,171.000,0.000
26798,170.000,0.000
26799,170.000,0.000
26800,171.000,0.000
26801,172.000,0.000
26802,172.000,0.000
26803,172.000,0.000
26804,172.000,0.000
26805,171.000,0.000
26806,171.000,0.000
26807,170.000,0.000
26808,170.000,0.000
26809,171.000,0.000
26810,172.000,0.000
26811,172.000,0.000
26812,172.000,0.000
26813,172.000,0.000
26814,171.000,0.000
26815,170.000,0.000
26816,170.000,0.000
26817,171.000,0.000
26818,172.000,0.000
26819,172.000,0.000
26820,172.000,0.000
26821,172.000,0.000
26822,171.000,0.000
26823,170.000,0.000
26824,170.000,0.000
26825,170.000,0.000
26826,171.000,0.000
26827,171.000,0.000
26828,172.000,0.000
26829,172.000,0.000
26830,172.000,0.000
26831,170.000,0.000
26832,170.000,0.000
26833,170.000,0.000
26834,171.000,0.000
26835,171.000,0.000
26836,172.000,0.000
26837,173.000,0.000
26838,172.000,0.000
26839,171.000,0.000
26840,170.000,0.000
26841,170.000,0.000
26842,171.000,0.000
26843,171.000,0.000
26844,172.000,0.000
26845,173.000,0.000
26846,172.000,0.000
26847,172.000,0.000
26848,171.000,0.000
26849,170.000,0.000
26850,170.000,0.000
26851,170.000,0.000
26852,171.000,0.000
26853,172.000,0.000
26854,173.000,0.000
26855,172.000,0.000
26856,171.000,0.000
26857,171.000,0.000
26858,170.000,0.000
26859,170.000,0.000
26860,171.000,0.000
26861,172.000,0.000
26862,173.000,0.000
26863,172.000,0.000
26864,172.000,0.000
26865,171.000,0.000
26866,171.000,0.000
26867,170.000,0.000
26868,171.000,0.000
26869,172.000,0.000
26870,173.000,0.000
26871,172.000,0.000
26872,172.000,0.000
26873,172.000,0.000
26874,171.000,0.000
26875,170.000,0.000
26876,170.000,0.000
26877,171.000,0.000
26878,172.000,0.000
26879,172.000,0.000
26880,173.000,0.000
26881,172.000,0.000
26882,172.000,0.000
26883,171.000,0.000
26884,171.000,0.000
26885,172.000,0.000
26886,173.000,0.000
26887,173.000,0.000
26888,173.000,0.000
26889,173.000,0.000
26890,173.000,0.000
26891,171.000,0.000
26892,171.000,0.000
26893,171.000,0.000
26894,172.000,0.000
26895,172.000,0.000
26896,173.000,0.000
26897,173.000,0.000
26898,173.000,0.000
26899,171.000,0.000
26900,171.000,0.000
26901,171.000,0.000
26902,171.000,0.000
26903,172.000,0.000
26904,173.000,0.000
26905,173.000,0.000
26906,173.000,0.000
26907,172.000,0.000
26908,171.000,0.000
26909,171.000,0.000
26910,171.000,0.000
26911,171.000,0.000
26912,172.000,0.000
26913,172.000,0.000
26914,172.000,0.000
26915,172.000,0.000
26916,171.000,0.000
26917,171.000,0.000
26918,170.000,0.000
26919,170.000,0.000
26920,171.000,0.000
26921,173.000,0.000
26922,173.000,0.000
26923,172.000,0.000
26924,172.000,0.000
26925,171.000,0.000
26926,171.000,0.000
26927,170.000,0.000
26928,171.000,0.000
26929,172.000,0.000
26930,172.000,0.000
26931,172.000,0.000
26932,172.000,0.000
26933,171.000,0.000
26934,170.000,0.000
26935,170.000,0.000
26936,170.000,0.000
26937,171.000,0.000
26938,172.000,0.000
26939,172.000,0.000
26940,172.000,0.000
26941,172.000,0.000
26942,171.000,0.000
26943,170.000,0.000
26944,170.000,0.000
26945,171.000,0.000
26946,172.000,0.000
26947,172.000,0.000
26948,172.000,0.000
26949,172.000,0.000
26950,171.000,0.000
26951,170.000,0.000
26952,170.000,0.000
26953,170.000,0.000
26954,171.000,0.000
26955,172.000,0.000
26956,172.000,0.000
26957,172.000,0.000
26958,172.000,0.000
26959,171.000,0.000
26960,170.000,0.000
26961,171.000,0.000
26962,171.000,0.000
26963,172.000,0.000
26964,172.000,0.000
26965,173.000,0.000
26966,172.000,0.000
26967,171.000,0.000
26968,170.000,0.000
26969,170.000,0.000
26970,170.000,0.000
26971,171.000,0.000
26972,172.000,0.000
26973,172.000,0.000
26974,172.000,0.000
26975,171.000,0.000
26976,171.000,0.000
26977,170.000,0.000
26978,170.000,0.000
26979,170.000,0.000
26980,171.000,0.000
26981,172.000,0.000
26982,173.000,0.000
26983,172.000,0.000
26984,171.000,0.000
26985,171.000,0.000
26986,170.000,0.000
26987,170.000,0.000
26988,171.000,0.000
26989,172.000,0.000
26990,173.000,0.000
26991,172.000,0.000
26992,172.000,0.000
26993,171.000,0.000
26994,171.000,0.000
26995,170.000,0.000
26996,171.000,0.000
26997,172.000,0.000
26998,173.000,0.000
26999,173.000,0.000
27000,172.000,0.000
27001,172.000,0.000
27002,171.000,0.000
27003,170.000,0.000
27004,170.000,0.000
27005,171.000,0.000
27006,172.000,0.000
27007,172.000,0.000
27008,173.000,0.000
27009,172.000,0.000
27010,171.000,0.000
27011,170.000,0.000
27012,171.000,0.000
27013,171.000,0.000
27014,172.000,0.000
27015,172.000,0.000
27016,173.000,0.000
27017,173.000,0.000
27018,172.000,0.000
27019,171.000,0.000
27020,171.000,0.000
27021,171.000,0.000
27022,171.000,0.000
27023,172.000,0.000
27024,173.000,0.000
27025,173.000,0.000
27026,172.000,0.000
27027,171.000,0.000
27028,171.000,0.000
27029,171.000,0.000
27030,171.000,0.000
27031,171.000,0.000
27032,172.000,0.000
27033,173.000,0.000
27034,173.000,0.000
27035,172.000,0.000
27036,171.000,0.000
27037,171.000,0.000
27038,171.000,0.000
27039,171.000,0.000
27040,172.000,0.000
27041,173.000,0.000
27042,173.000,0.000
27043,172.000,0.000
27044,171.000,0.000
27045,171.000,0.000
27046,170.000,0.000
27047,170.000,0.000
27048,171.000,0.000
27049,172.000,0.000
27050,173.000,0.000
27051,172.000,0.000
27052,172.000,0.000
27053,171.000,0.000
27054,171.000,0.000
27055,170.000,0.000
27056,171.000,0.000
27057,172.000,0.000
27058,172.000,0.000
27059,172.000,0.000
27060,172.000,0.000
27061,171.000,0.000
27062,170.000,0.000
27063,170.000,0.000
27064,170.000,0.000
27065,171.000,0.000
27066,172.000,0.000
27067,172.000,0.000
27068,172.000,0.000
27069,172.000,0.000
27070,171.000,0.000
27071,170.000,0.000
27072,170.000,0.000
27073,171.000,0.000
27074,172.000,0.000
27075,172.000,0.000
27076,172.000,0.000
27077,172.000,0.000
27078,171.000,0.000
27079,170.000,0.000
27080,170.000,0.000
27081,170.000,0.000
27082,171.000,0.000
27083,172.000,0.000
27084,173.000,0.000
27085,173.000,0.000
27086,172.000,0.000
27087,171.000,0.000
27088,170.000,0.000
27089,171.000,0.000
27090,171.000,0.000
27091,172.000,0.000
27092,172.000,0.000
27093,173.000,0.000
27094,172.000,0.000
27095,171.000,0.000
27096,170.000,0.000
27097,170.000,0.000
27098,170.000,0.000
27099,171.000,0.000
27100,172.000,0.000
27101,173.000,0.000
27102,172.000,0.000
27103,172.000,0.000
27104,171.000,0.000
27105,171.000,0.000
27106,171.000,0.000
27107,171.000,0.000
27108,172.000,0.000
27109,173.000,0.000
27110,173.000,0.000
27111,172.000,0.000
27112,172.000,0.000
27113,171.000,0.000
27114,171.000,0.000
27115,170.000,0.000
27116,171.000,0.000
27117,172.000,0.000
27118,173.000,0.000
27119,172.000,0.000
27120,172.000,0.000
27121,171.000,0.000
27122,171.000,0.000
27123,170.000,0.000
27124,171.000,0.000
27125,172.000,0.000
27126,173.000,0.000
27127,173.000,0.000
27128,173.000,0.000
27129,172.000,0.000
27130,171.000,0.000
27131,170.000,0.000
27132,171.000,0.000
27133,171.000,0.000
27134,172.000,0.000
27135,172.000,0.000
27136,173.000,0.000
27137,172.000,0.000
27138,172.000,0.000
27139,171.000,0.000
27140,171.000,0.000
27141,171.000,0.000
27142,172.000,0.000
27143,173.000,0.000
27144,173.000,0.000
27145,173.000,0.000
27146,172.000,0.000
27147,171.000,0.000
27148,171.000,0.000
27149,171.000,0.000
27150,171.000,0.000
27151,172.000,0.000
27152,172.000,0.000
27153,172.000,0.000
27154,172.000,0.000
27155,171.000,0.000
27156,170.000,0.000
27157,170.000,0.000
27158,171.000,0.000
27159,171.000,0.000
27160,172.000,0.000
27161,173.000,0.000
27162,173.000,0.000
27163,171.000,0.000
27164,171.000,0.000
27165,170.000,0.000
27166,170.000,0.000
27167,170.000,0.000
27168,172.000,0.000
27169,172.000,0.000
27170,172.000,0.000
27171,172.000,0.000
27172,171.000,0.000
27173,170.000,0.000
27174,170.000,0.000
27175,170.000,0.000
27176,171.000,0.000
27177,172.000,0.000
27178,173.000,0.000
27179,172.000,0.000
27180,172.000,0.000
27181,171.000,0.000
27182,171.000,0.000
27183,170.000,0.000
27184,171.000,0.000
27185,172.000,0.000
27186,173.000,0.000
27187,172.000,0.000
27188,172.000,0.000
27189,171.000,0.000
27190,171.000,0.000
27191,170.000,0.000
27192,170.000,0.000
27193,171.000,0.000
27194,172.000,0.000
27195,172.000,0.000
27196,172.000,0.000
27197,172.000,0.000
27198,171.000,0.000
27199,170.000,0.000
27200,170.000,0.000
27201,171.000,0.000
27202,172.000,0.000
27203,172.000,0.000
27204,173.000,0.000
27205,172.000,0.000
27206,172.000,0.000
27207,170.000,0.000
27208,170.000,0.000
27209,171.000,0.000
27210,171.000,0.000
27211,172.000,0.000
27212,172.000,0.000
27213,173.000,0.000
27214,172.000,0.000
27215,171.000,0.000
27216,170.000,0.000
27217,170.000,0.000
27218,171.000,0.000
27219,171.000,0.000
27220,172.000,0.000
27221,173.000,0.000
27222,172.000,0.000
27223,171.000,0.000
27224,170.000,0.000
27225,170.000,0.000
27226,170.000,0.000
27227,170.000,0.000
27228,172.000,0.000
27229,172.000,0.000
27230,172.000,0.000
27231,171.000,0.000
27232,171.000,0.000
27233,170.000,0.000
27234,170.000,0.000
27235,170.000,0.000
27236,171.000,0.000
27237,172.000,0.000
27238,173.000,0.000
27239,172.000,0.000
27240,172.000,0.000
27241,171.000,0.000
27242,170.000,0.000
27243,170.000,0.000
27244,171.000,0.000
27245,172.000,0.000
27246,173.000,0.000
27247,172.000,0.000
27248,172.000,0.000
27249,171.000,0.000
27250,171.000,0.000
27251,170.000,0.000
27252,171.000,0.000
27253,172.000,0.000
27254,173.000,0.000
27255,173.000,0.000
27256,173.000,0.000
27257,172.000,0.000
27258,171.000,0.000
27259,170.000,0.000
27260,171.000,0.000
27261,172.000,0.000
27262,173.000,0.000
27263,173.000,0.000
27264,173.000,0.000
27265,173.000,0.000
27266,172.000,0.000
27267,171.000,0.000
27268,171.000,0.000
27269,171.000,0.000
27270,172.000,0.000
27271,173.000,0.000
27272,173.000,0.000
27273,173.000,0.000
27274,172.000,0.000
27275,171.000,0.000
27276,171.000,0.000
27277,171.000,0.000
27278,171.000,0.000
27279,172.000,0.000
27280,172.000,0.000
27281,173.000,0.000
27282,172.000,0.000
27283,171.000,0.000
27284,170.000,0.000
27285,170.000,0.000
27286,171.000,0.000
27287,171.000,0.000
27288,172.000,0.000
27289,173.000,0.000
27290,173.000,0.000
27291,172.000,0.000
27292,171.000,0.000
27293,171.000,0.000
27294,171.000,0.000
27295,171.000,0.000
27296,172.000,0.000
27297,173.000,0.000
27298,173.000,0.000
27299,172.000,0.000
27300,171.000,0.000
27301,171.000,0.000
27302,170.000,0.000
27303,170.000,0.000
27304,171.000,0.000
27305,172.000,0.000
27306,173.000,0.000
27307,172.000,0.000
27308,172.000,0.000
27309,171.000,0.000
27310,170.000,0.000
27311,170.000,0.000
27312,171.000,0.000
27313,172.000,0.000
27314,172.000,0.000
27315,172.000,0.000
27316,172.000,0.000
27317,171.000,0.000
27318,170.000,0.000
27319,169.000,0.000
27320,170.000,0.000
27321,171.000,0.000
27322,172.000,0.000
27323,172.000,0.000
27324,172.000,0.000
27325,172.000,0.000
27326,171.000,0.000
27327,170.000,0.000
27328,170.000,0.000
27329,171.000,0.000
27330,172.000,0.000
27331,172.000,0.000
27332,172.000,0.000
27333,172.000,0.000
27334,171.000,0.000
27335,170.000,0.000
27336,170.000,0.000
27337,170.000,0.000
27338,171.000,0.000
27339,172.000,0.000
27340,172.000,0.000
27341,173.000,0.000
27342,172.000,0.000
27343,171.000,0.000
27344,171.000,0.000
27345,171.000,0.000
27346,171.000,0.000
27347,172.000,0.000
27348,173.000,0.000
27349,173.000,0.000
27350,173.000,0.000
27351,172.000,0.000
27352,171.000,0.000
27353,171.000,0.000
27354,171.000,0.000
27355,171.000,0.000
27356,172.000,0.000
27357,173.000,0.000
27358,173.000,0.000
27359,172.000,0.000
27360,171.000,0.000
27361,171.000,0.000
27362,171.000,0.000
27363,171.000,0.000
27364,172.000,0.000
27365,173.000,0.000
27366,173.000,0.000
27367,172.000,0.000
27368,172.000,0.000
27369,171.000,0.000
27370,171.000,0.000
27371,170.000,0.000
27372,171.000,0.000
27373,172.000,0.000
27374,173.000,0.000
27375,172.000,0.000
27376,172.000,0.000
27377,171.000,0.000
27378,171.000,0.000
27379,170.000,0.000
27380,171.000,0.000
27381,172.000,0.000
27382,173.000,0.000
27383,172.000,0.000
27384,172.000,0.000
27385,172.000,0.000
27386,171.000,0.000
27387,170.000,0.000
27388,170.000,0.000
27389,171.000,0.000
27390,172.000,0.000
27391,172.000,0.000
27392,172.000,0.000
27393,172.000,0.000
27394,171.000,0.000
27395,170.000,0.000
27396,170.000,0.000
27397,171.000,0.000
27398,172.000,0.000
27399,172.000,0.000
27400,173.000,0.000
27401,173.000,0.000
27402,172.000,0.000
27403,170.000,0.000
27404,170.000,0.000
27405,170.000,0.000
27406,171.000,0.000
27407,171.000,0.000
27408,172.000,0.000
27409,172.000,0.000
27410,172.000,0.000
27411,170.000,0.000
27412,170.000,0.000
27413,170.000,0.000
27414,170.000,0.000
27415,171.000,0.000
27416,172.000,0.000
27417,172.000,0.000
27418,172.000,0.000
27419,171.000,0.000
27420,171.000,0.000
27421,170.000,0.000
27422,170.000,0.000
27423,170.000,0.000
27424,172.000,0.000
27425,172.000,0.000
27426,172.000,0.000
27427,172.000,0.000
27428,171.000,0.000
27429,170.000,0.000
27430,170.000,0.000
27431,170.000,0.000
27432,171.000,0.000
27433,172.000,0.000
27434,173.000,0.000
27435,172.000,0.000
27436,172.000,0.000
27437,171.000,0.000
27438,171.000,0.000
27439,170.000,0.000
27440,171.000,0.000
27441,172.000,0.000
27442,173.000,0.000
27443,172.000,0.000
27444,172.000,0.000
27445,171.000,0.000
27446,171.000,0.000
27447,170.000,0.000
27448,170.000,0.000
27449,171.000,0.000
27450,172.000,0.000
27451,172.000,0.000
27452,172.000,0.000
27453,172.000,0.000
27454,171.000,0.000
27455,170.000,0.000
27456,170.000,0.000
27457,171.000,0.000
27458,172.000,0.000
27459,172.000,0.000
27460,173.000,0.000
27461,172.000,0.000
27462,172.000,0.000
27463,170.000,0.000
27464,170.000,0.000
27465,171.000,0.000
27466,171.000,0.000
27467,172.000,0.000
27468,173.000,0.000
27469,173.000,0.000
27470,172.000,0.000
27471,171.000,0.000
27472,171.000,0.000
27473,171.000,0.000
27474,171.000,0.000
27475,171.000,0.000
27476,172.000,0.000
27477,173.000,0.000
27478,173.000,0.000
27479,171.000,0.000
27480,171.000,0.000
27481,170.000,0.000
27482,171.000,0.000
27483,171.000,0.000
27484,172.000,0.000
27485,173.000,0.000
27486,173.000,0.000
27487,172.000,0.000
27488,171.000,0.000
27489,171.000,0.000
27490,171.000,0.000
27491,171.000,0.000
27492,172.000,0.000
27493,173.000,0.000
27494,173.000,0.000
27495,173.000,0.000
27496,172.000,0.000
27497,171.000,0.000
27498,171.000,0.000
27499,171.000,0.000
27500,171.000,0.000
27501,172.000,0.000
27502,173.000,0.000
27503,172.000,0.000
27504,172.000,0.000
27505,171.000,0.000
27506,171.000,0.000
27507,170.000,0.000
27508,171.000,0.000
27509,172.000,0.000
27510,173.000,0.000
27511,173.000,0.000
27512,173.000,0.000
27513,172.000,0.000
27514,171.000,0.000
27515,170.000,0.000
27516,171.000,0.000
27517,171.000,0.000
27518,172.000,0.000
27519,172.000,0.000
27520,172.000,0.000
27521,172.000,0.000
27522,171.000,0.000
27523,170.000,0.000
27524,170.000,0.000
27525,171.000,0.000
27526,172.000,0.000
27527,172.000,0.000
27528,173.000,0.000
27529,173.000,0.000
27530,172.000,0.000
27531,171.000,0.000
27532,171.000,0.000
27533,171.000,0.000
27534,171.000,0.000
27535,172.000,0.000
27536,172.000,0.000
27537,173.000,0.000
27538,172.000,0.000
27539,171.000,0.000
27540,170.000,0.000
27541,170.000,0.000
27542,170.000,0.000
27543,171.000,0.000
27544,172.000,0.000
27545,173.000,0.000
27546,172.000,0.000
27547,171.000,0.000
27548,171.000,0.000
27549,170.000,0.000
27550,170.000,0.000
27551,170.000,0.000
27552,172.000,0.000
27553,172.000,0.000
27554,172.000,0.000
27555,171.000,0.000
27556,171.000,0.000
27557,170.000,0.000
27558,170.000,0.000
27559,170.000,0.000
27560,171.000,0.000
27561,172.000,0.000
27562,172.000,0.000
27563,172.000,0.000
27564,171.000,0.000
27565,171.000,0.000
27566,170.000,0.000
27567,170.000,0.000
27568,171.000,0.000
27569,172.000,0.000
27570,172.000,0.000
27571,172.000,0.000
27572,172.000,0.000
27573,171.000,0.000
27574,171.000,0.000
27575,170.000,0.000
27576,171.000,0.000
27577,172.000,0.000
27578,173.000,0.000
27579,173.000,0.000
27580,173.000,0.000
27581,172.000,0.000
27582,171.000,0.000
27583,171.000,0.000
27584,171.000,0.000
27585,171.000,0.000
27586,172.000,0.000
27587,172.000,0.000
27588,173.000,0.000
27589,173.000,0.000
27590,172.000,0.000
27591,171.000,0.000
27592,170.000,0.000
27593,171.000,0.000
27594,172.000,0.000
27595,172.000,0.000
27596,173.000,0.000
27597,173.000,0.000
27598,172.000,0.000
27599,171.000,0.000
27600,171.000,0.000
27601,171.000,0.000
27602,171.000,0.000
27603,172.000,0.000
27604,173.000,0.000
27605,173.000,0.000
27606,173.000,0.000
27607,172.000,0.000
27608,171.000,0.000
27609,171.000,0.000
27610,171.000,0.000
27611,171.000,0.000
27612,172.000,0.000
27613,173.000,0.000
27614,173.000,0.000
27615,172.000,0.000
27616,171.000,0.000
27617,171.000,0.000
27618,171.000,0.000
27619,171.000,0.000
27620,172.000,0.000
27621,173.000,0.000
27622,173.000,0.000
27623,173.000,0.000
27624,172.000,0.000
27625,171.000,0.000
27626,171.000,0.000
27627,170.000,0.000
27628,171.000,0.000
27629,172.000,0.000
27630,173.000,0.000
27631,172.000,0.000
27632,172.000,0.000
27633,171.000,0.000
27634,171.000,0.000
27635,170.000,0.000
27636,171.000,0.000
27637,172.000,0.000
27638,173.000,0.000
27639,173.000,0.000
27640,173.000,0.000
27641,172.000,0.000
27642,171.000,0.000
27643,170.000,0.000
27644,170.000,0.000
27645,171.000,0.000
27646,172.000,0.000
27647,172.000,0.000
27648,172.000,0.000
27649,172.000,0.000
27650,171.000,0.000
27651,170.000,0.000
27652,170.000,0.000
27653,171.000,0.000
27654,172.000,0.000
27655,172.000,0.000
27656,173.000,0.000
27657,173.000,0.000
27658,172.000,0.000
27659,171.000,0.000
27660,170.000,0.000
27661,171.000,0.000
27662,171.000,0.000
27663,172.000,0.000
27664,172.000,0.000
27665,172.000,0.000
27666,172.000,0.000
27667,171.000,0.000
27668,170.000,0.000
27669,170.000,0.000
27670,171.000,0.000
27671,171.000,0.000
27672,172.000,0.000
27673,173.000,0.000
27674,173.000,0.000
27675,172.000,0.000
27676,171.000,0.000
27677,171.000,0.000
27678,171.000,0.000
27679,171.000,0.000
27680,172.000,0.000
27681,173.000,0.000
27682,173.000,0.000
27683,172.000,0.000
27684,171.000,0.000
27685,171.000,0.000
27686,170.000,0.000
27687,170.000,0.000
27688,171.000,0.000
27689,172.000,0.000
27690,173.000,0.000
27691,172.000,0.000
27692,172.000,0.000
27693,171.000,0.000
27694,171.000,0.000
27695,170.000,0.000
27696,171.000,0.000
27697,172.000,0.000
27698,172.000,0.000
27699,172.000,0.000
27700,172.000,0.000
27701,171.000,0.000
27702,171.000,0.000
27703,170.000,0.000
27704,170.000,0.000
27705,171.000,0.000
27706,172.000,0.000
27707,172.000,0.000
27708,172.000,0.000
27709,172.000,0.000
27710,171.000,0.000
27711,170.000,0.000
27712,170.000,0.000
27713,171.000,0.000
27714,172.000,0.000
27715,172.000,0.000
27716,172.000,0.000
27717,172.000,0.000
27718,171.000,0.000
27719,170.000,0.000
27720,170.000,0.000
27721,170.000,0.000
27722,171.000,0.000
27723,171.000,0.000
27724,172.000,0.000
27725,172.000,0.000
27726,172.000,0.000
27727,171.000,0.000
27728,170.000,0.000
27729,170.000,0.000
27730,171.000,0.000
27731,172.000,0.000
27732,173.000,0.000
27733,173.000,0.000
27734,173.000,0.000
27735,172.000,0.000
27736,171.000,0.000
27737,171.000,0.000
27738,171.000,0.000
27739,171.000,0.000
27740,172.000,0.000
27741,173.000,0.000
27742,173.000,0.000
27743,172.000,0.000
27744,172.000,0.000
27745,171.000,0.000
27746,171.000,0.000
27747,171.000,0.000
27748,172.000,0.000
27749,173.000,0.000
27750,173.000,0.000
27751,173.000,0.000
27752,172.000,0.000
27753,171.000,0.000
27754,171.000,0.000
27755,171.000,0.000
27756,171.000,0.000
27757,172.000,0.000
27758,173.000,0.000
27759,172.000,0.000
27760,172.000,0.000
27761,171.000,0.000
27762,171.000,0.000
27763,170.000,0.000
27764,170.000,0.000
27765,171.000,0.000
27766,172.000,0.000
27767,172.000,0.000
27768,172.000,0.000
27769,172.000,0.000
27770,171.000,0.000
27771,170.000,0.000
27772,170.000,0.000
27773,171.000,0.000
27774,172.000,0.000
27775,172.000,0.000
27776,172.000,0.000
27777,172.000,0.000
27778,171.000,0.000
27779,170.000,0.000
27780,170.000,0.000
27781,170.000,0.000
27782,171.000,0.000
27783,172.000,0.000
27784,172.000,0.000
27785,172.000,0.000
27786,172.000,0.000
27787,171.000,0.000
27788,170.000,0.000
27789,170.000,0.000
27790,171.000,0.000
27791,171.000,0.000
27792,172.000,0.000
27793,172.000,0.000
27794,172.000,0.000
27795,171.000,0.000
27796,170.000,0.000
27797,170.000,0.000
27798,170.000,0.000
27799,171.000,0.000
27800,172.000,0.000
27801,173.000,0.000
27802,172.000,0.000
27803,171.000,0.000
27804,171.000,0.000
27805,170.000,0.000
27806,170.000,0.000
27807,170.000,0.000
27808,171.000,0.000
27809,172.000,0.000
27810,172.000,0.000
27811,172.000,0.000
27812,171.000,0.000
27813,170.000,0.000
27814,170.000,0.000
27815,170.000,0.000
27816,171.000,0.000
27817,172.000,0.000
27818,173.000,0.000
27819,172.000,0.000
27820,172.000,0.000
27821,171.000,0.000
27822,171.000,0.000
27823,170.000,0.000
27824,171.000,0.000
27825,172.000,0.000
27826,173.000,0.000
27827,172.000,0.000
27828,172.000,0.000
27829,172.000,0.000
27830,171.000,0.000
27831,170.000,0.000
27832,170.000,0.000
27833,171.000,0.000
27834,172.000,0.000
27835,172.000,0.000
27836,173.000,0.000
27837,172.000,0.000
27838,171.000,0.000
27839,170.000,0.000
27840,171.000,0.000
27841,171.000,0.000
27842,172.000,0.000
27843,172.000,0.000
27844,173.000,0.000
27845,172.000,0.000
27846,172.000,0.000
27847,170.000,0.000
27848,170.000,0.000
27849,170.000,0.000
27850,171.000,0.000
27851,172.000,0.000
27852,172.000,0.000
27853,173.000,0.000
27854,172.000,0.000
27855,171.000,0.000
27856,171.000,0.000
27857,171.000,0.000
27858,171.000,0.000
27859,172.000,0.000
27860,173.000,0.000
27861,173.000,0.000
27862,173.000,0.000
27863,172.000,0.000
27864,171.000,0.000
27865,171.000,0.000
27866,171.000,0.000
27867,171.000,0.000
27868,172.000,0.000
27869,173.000,0.000
27870,173.000,0.000
27871,172.000,0.000
27872,171.000,0.000
27873,171.000,0.000
27874,171.000,0.000
27875,171.000,0.000
27876,172.000,0.000
27877,173.000,0.000
27878,173.000,0.000
27879,173.000,0.000
27880,172.000,0.000
27881,171.000,0.000
27882,171.000,0.000
27883,170.000,0.000
27884,171.000,0.000
27885,172.000,0.000
27886,173.000,0.000
27887,172.000,0.000
27888,172.000,0.000
27889,171.000,0.000
27890,171.000,0.000
27891,170.000,0.000
27892,171.000,0.000
27893,172.000,0.000
27894,173.000,0.000
27895,173.000,0.000
27896,173.000,0.000
27897,172.000,0.000
27898,171.000,0.000
27899,170.000,0.000
27900,170.000,0.000
27901,171.000,0.000
27902,172.000,0.000
27903,172.000,0.000
27904,172.000,0.000
27905,172.000,0.000
27906,171.000,0.000
27907,170.000,0.000
27908,170.000,0.000
27909,171.000,0.000
27910,171.000,0.000
27911,172.000,0.000
27912,173.000,0.000
27913,173.000,0.000
27914,172.000,0.000
27915,171.000,0.000
27916,171.000,0.000
27917,171.000,0.000
27918,171.000,0.000
27919,172.000,0.000
27920,172.000,0.000
27921,173.000,0.000
27922,172.000,0.000
27923,171.000,0.000
27924,170.000,0.000
27925,170.000,0.000
27926,170.000,0.000
27927,171.000,0.000
27928,172.000,0.000
27929,172.000,0.000
27930,172.000,0.000
27931,171.000,0.000
27932,171.000,0.000
27933,170.000,0.000
27934,170.000,0.000
27935,170.000,0.000
27936,172.000,0.000
27937,172.000,0.000
27938,173.000,0.000
27939,172.000,0.000
27940,171.000,0.000
27941,171.000,0.000
27942,170.000,0.000
27943,170.000,0.000
27944,171.000,0.000
27945,172.000,0.000
27946,173.000,0.000
27947,172.000,0.000
27948,172.000,0.000
27949,171.000,0.000
27950,171.000,0.000
27951,170.000,0.000
27952,171.000,0.000
27953,172.000,0.000
27954,172.000,0.000
27955,172.000,0.000
27956,172.000,0.000
27957,172.000,0.000
27958,171.000,0.000
27959,170.000,0.000
27960,170.000,0.000
27961,171.000,0.000
27962,172.000,0.000
27963,172.000,0.000
27964,172.000,0.000
27965,172.000,0.000
27966,171.000,0.000
27967,170.000,0.000
27968,171.000,0.000
27969,171.000,0.000
27970,172.000,0.000
27971,172.000,0.000
27972,173.000,0.000
27973,173.000,0.000
27974,172.000,0.000
27975,171.000,0.000
27976,170.000,0.000
27977,171.000,0.000
27978,171.000,0.000
27979,172.000,0.000
27980,173.000,0.000
27981,173.000,0.000
27982,172.000,0.000
27983,171.000,0.000
27984,171.000,0.000
27985,171.000,0.000
27986,171.000,0.000
27987,171.000,0.000
27988,172.000,0.000
27989,173.000,0.000
27990,173.000,0.000
27991,171.000,0.000
27992,171.000,0.000
27993,170.000,0.000
27994,171.000,0.000
27995,171.000,0.000
27996,172.000,0.000
27997,173.000,0.000
27998,173.000,0.000
27999,172.000,0.000
28000,171.000,0.000
28001,171.000,0.000
28002,171.000,0.000
28003,171.000,0.000
28004,172.000,0.000
28005,173.000,0.000
28006,173.000,0.000
28007,173.000,0.000
28008,172.000,0.000
28009,171.000,0.000
28010,171.000,0.000
28011,171.000,0.000
28012,171.000,0.000
28013,172.000,0.000
28014,173.000,0.000
28015,172.000,0.000
28016,172.000,0.000
28017,171.000,0.000
28018,171.000,0.000
28019,170.000,0.000
28020,170.000,0.000
28021,171.000,0.000
28022,172.000,0.000
28023,172.000,0.000
28024,172.000,0.000
28025,172.000,0.000
28026,171.000,0.000
28027,170.000,0.000
28028,170.000,0.000
28029,171.000,0.000
28030,172.000,0.000
28031,172.000,0.000
28032,172.000,0.000
28033,172.000,0.000
28034,171.000,0.000
28035,170.000,0.000
28036,170.000,0.000
28037,170.000,0.000
28038,171.000,0.000
28039,172.000,0.000
28040,173.000,0.000
28041,173.000,0.000
28042,172.000,0.000
28043,171.000,0.000
28044,170.000,0.000
28045,171.000,0.000
28046,171.000,0.000
28047,172.000,0.000
28048,172.000,0.000
28049,173.000,0.000
28050,172.000,0.000
